time,k_eff,phi_avg,burnup_avg,U235,U238,Pu239,Xe135,Sm149,fresh_pebbles_added,pebbles_discharged
0.0,0.9932887683369975,1.8817180171670298e+18,0.0,7.137252628825274e+18,1.495590962860982e+20,0.0,0.0,0.0,0,0
1.0,1.4849000000000048,1.8817180171670298e+18,1793.6125905791228,7.137252628825244e+18,1.4955909628609816e+20,18432.0,1e+17,5000000000000000.0,325,325
2.0,1.4773010000000029,1.8817180171670298e+18,3587.2251811582455,7.137252628825213e+18,1.4955909628609813e+20,36864.0,1.5e+17,9950000000000000.0,325,325
3.0,1.473452990000001,1.8817180171670298e+18,5380.837771737368,7.137252628825182e+18,1.495590962860981e+20,55296.0,1.75e+17,1.48505e+16,325,325
4.0,1.4714809600999994,1.8817180171670298e+18,7174.450362316491,7.137252628825151e+18,1.4955909628609806e+20,73728.0,1.875e+17,1.9701995e+16,325,325
5.0,1.4695099004989975,1.8817180171670298e+18,8968.062952895614,7.137252628825121e+18,1.4955909628609803e+20,92160.0,2e+17,2.450497505e+16,325,325
6.0,1.4694148014940056,1.8817180171670298e+18,10761.675543474737,7.13725262882509e+18,1.49559096286098e+20,110592.0,2e+17,2.92599252995e+16,325,325
7.0,1.4693206534790637,1.8817180171670298e+18,12555.28813405386,7.137252628825059e+18,1.4955909628609797e+20,129024.0,2e+17,3.3967326046505e+16,325,325
8.0,1.4692274469442712,1.8817180171670298e+18,14348.900724632984,7.137252628825029e+18,1.4955909628609793e+20,147456.0,2e+17,3.862765278603995e+16,325,325
9.0,1.4691351724748267,1.8817180171670298e+18,16142.513315212107,7.137252628824998e+18,1.495590962860979e+20,165888.0,2e+17,4.324137625817955e+16,325,325
10.0,1.4690438207500762,1.8817180171670298e+18,17936.12590579123,7.137252628824967e+18,1.4955909628609787e+20,184320.0,2e+17,4.780896249559776e+16,325,325
11.0,1.4689533825425736,1.8817180171670298e+18,19729.73849637035,7.137252628824936e+18,1.4955909628609783e+20,202752.0,2e+17,5.2330872870641784e+16,325,325
12.0,1.468863848717146,1.8817180171670298e+18,21523.351086949475,7.137252628824906e+18,1.495590962860978e+20,221184.0,2e+17,5.680756414193537e+16,325,325
13.0,1.4687752102299725,1.8817180171670298e+18,23316.963677528598,7.137252628824875e+18,1.4955909628609777e+20,239616.0,2e+17,6.123948850051602e+16,325,325
14.0,1.468687458127671,1.8817180171670298e+18,25110.57626810772,7.137252628824844e+18,1.4955909628609774e+20,258048.0,2e+17,6.5627093615510856e+16,325,325
15.0,1.4686005835463922,1.8817180171670298e+18,26904.188858686844,7.137252628824814e+18,1.495590962860977e+20,276480.0,2e+17,6.997082267935574e+16,325,325
16.0,1.4685145777109263,1.8817180171670298e+18,28697.801449265968,7.137252628824783e+18,1.4955909628609767e+20,294912.0,2e+17,7.427111445256219e+16,325,325
17.0,1.4684294319338151,1.8817180171670298e+18,30491.41403984509,7.137252628824752e+18,1.4955909628609764e+20,313344.0,2e+17,7.852840330803658e+16,325,325
18.0,1.468345137614475,1.8817180171670298e+18,32285.026630424214,7.137252628824721e+18,1.495590962860976e+20,331776.0,2e+17,8.274311927495621e+16,325,325
19.0,1.4682616862383278,1.8817180171670298e+18,34078.63922100334,7.137252628824691e+18,1.4955909628609757e+20,350208.0,2e+17,8.691568808220664e+16,325,325
20.0,1.4681790693759424,1.8817180171670298e+18,35872.25181158246,7.13725262882466e+18,1.4955909628609754e+20,368640.0,2e+17,9.104653120138458e+16,325,325
21.0,1.4680972786821813,1.8817180171670298e+18,37665.86440216158,7.137252628824629e+18,1.495590962860975e+20,387072.0,2e+17,9.513606588937074e+16,325,325
22.0,1.4680163058953573,1.8817180171670298e+18,39459.476992740696,7.137252628824599e+18,1.4955909628609747e+20,405504.0,2e+17,9.918470523047702e+16,325,325
23.0,1.4679361428364015,1.8817180171670298e+18,41253.089583319816,7.137252628824568e+18,1.4955909628609744e+20,423936.0,2e+17,1.0319285817817226e+17,325,325
24.0,1.467856781408035,1.8817180171670298e+18,43046.702173898935,7.137252628824537e+18,1.495590962860974e+20,442368.0,2e+17,1.0716092959639053e+17,325,325
25.0,1.4677782135939526,1.8817180171670298e+18,44840.314764478055,7.137252628824506e+18,1.4955909628609738e+20,460800.0,2e+17,1.1108932030042662e+17,325,325
26.0,1.4677004314580109,1.8817180171670298e+18,46633.927355057174,7.137252628824476e+18,1.4955909628609734e+20,479232.0,2e+17,1.1497842709742235e+17,325,325
27.0,1.4676234271434285,1.8817180171670298e+18,48427.539945636294,7.137252628824445e+18,1.495590962860973e+20,497664.0,2e+17,1.1882864282644813e+17,325,325
28.0,1.467547192871992,1.8817180171670298e+18,50221.15253621541,7.137252628824414e+18,1.4955909628609728e+20,516096.0,2e+17,1.2264035639818365e+17,325,325
29.0,1.46747172094327,1.8817180171670298e+18,52014.76512679453,7.137252628824383e+18,1.4955909628609724e+20,534528.0,2e+17,1.2641395283420181e+17,325,325
30.0,1.467397003733835,1.8817180171670298e+18,53808.37771737365,7.137252628824353e+18,1.495590962860972e+20,552960.0,2e+17,1.3014981330585979e+17,325,325
31.0,1.4673230336964944,1.8817180171670298e+18,55601.99030795277,7.137252628824322e+18,1.4955909628609718e+20,571392.0,2e+17,1.338483151728012e+17,325,325
32.0,1.467249803359527,1.8817180171670298e+18,57395.60289853189,7.137252628824291e+18,1.4955909628609715e+20,589824.0,2e+17,1.3750983202107318e+17,325,325
33.0,1.4671773053259294,1.8817180171670298e+18,59189.21548911101,7.137252628824261e+18,1.495590962860971e+20,608256.0,2e+17,1.4113473370086245e+17,325,325
34.0,1.467105532272668,1.8817180171670298e+18,60982.82807969013,7.13725262882423e+18,1.4955909628609708e+20,626688.0,2e+17,1.4472338636385382e+17,325,325
35.0,1.467034476949939,1.8817180171670298e+18,62776.44067026925,7.137252628824199e+18,1.4955909628609705e+20,645120.0,2e+17,1.482761525002153e+17,325,325
36.0,1.4669641321804372,1.8817180171670298e+18,64570.05326084837,7.137252628824168e+18,1.49559096286097e+20,663552.0,2e+17,1.5179339097521315e+17,325,325
37.0,1.4668944908586303,1.8817180171670298e+18,66363.66585142749,7.137252628824138e+18,1.4955909628609698e+20,681984.0,2e+17,1.5527545706546102e+17,325,325
38.0,1.4668255459500417,1.8817180171670298e+18,68157.27844200662,7.137252628824107e+18,1.4955909628609695e+20,700416.0,2e+17,1.587227024948064e+17,325,325
39.0,1.4667572904905386,1.8817180171670298e+18,69950.89103258574,7.137252628824076e+18,1.4955909628609692e+20,718848.0,2e+17,1.6213547546985834e+17,325,325
40.0,1.4666897175856308,1.8817180171670298e+18,71744.50362316487,7.137252628824046e+18,1.495590962860969e+20,737280.0,2e+17,1.6551412071515974e+17,325,325
41.0,1.466622820409772,1.8817180171670298e+18,73538.116213744,7.137252628824015e+18,1.4955909628609685e+20,755712.0,2e+17,1.6885897950800816e+17,325,325
42.0,1.4665565922056718,1.8817180171670298e+18,75331.72880432312,7.137252628823984e+18,1.4955909628609682e+20,774144.0,2e+17,1.7217038971292806e+17,325,325
43.0,1.4664910262836128,1.8817180171670298e+18,77125.34139490225,7.137252628823953e+18,1.495590962860968e+20,792576.0,2e+17,1.754486858157988e+17,325,325
44.0,1.466426116020774,1.8817180171670298e+18,78918.95398548138,7.137252628823923e+18,1.4955909628609675e+20,811008.0,2e+17,1.786941989576408e+17,325,325
45.0,1.4663618548605637,1.8817180171670298e+18,80712.5665760605,7.137252628823892e+18,1.4955909628609672e+20,829440.0,2e+17,1.819072569680644e+17,325,325
46.0,1.4662982363119554,1.8817180171670298e+18,82506.17916663963,7.137252628823861e+18,1.495590962860967e+20,847872.0,2e+17,1.8508818439838374e+17,325,325
47.0,1.4662352539488337,1.8817180171670298e+18,84299.79175721876,7.137252628823831e+18,1.4955909628609665e+20,866304.0,2e+17,1.882373025543999e+17,325,325
48.0,1.4661729014093428,1.8817180171670298e+18,86093.40434779788,7.1372526288238e+18,1.4955909628609662e+20,884736.0,2e+17,1.913549295288559e+17,325,325
49.0,1.4661111723952465,1.8817180171670298e+18,87887.01693837701,7.137252628823769e+18,1.495590962860966e+20,903168.0,2e+17,1.9444138023356736e+17,325,325
50.0,1.4660500606712914,1.8817180171670298e+18,89680.62952895614,7.137252628823738e+18,1.4955909628609656e+20,921600.0,2e+17,1.9749696643123168e+17,325,325
51.0,1.4659895600645758,1.8817180171670298e+18,91474.24211953527,7.137252628823708e+18,1.4955909628609652e+20,940032.0,2e+17,2.0052199676691936e+17,325,325
52.0,1.4659296644639275,1.8817180171670298e+18,93267.85471011439,7.137252628823677e+18,1.495590962860965e+20,958464.0,2e+17,2.0351677679925018e+17,325,325
53.0,1.4658703678192855,1.8817180171670298e+18,95061.46730069352,7.137252628823646e+18,1.4955909628609646e+20,976896.0,2e+17,2.0648160903125766e+17,325,325
54.0,1.4658116641410899,1.8817180171670298e+18,96855.07989127265,7.137252628823615e+18,1.4955909628609642e+20,995328.0,2e+17,2.094167929409451e+17,325,325
55.0,1.4657535474996761,1.8817180171670298e+18,98648.69248185177,7.137252628823585e+18,1.495590962860964e+20,1013760.0,2e+17,2.1232262501153565e+17,325,325
56.0,1.4656960120246767,1.8817180171670298e+18,100442.3050724309,7.137252628823554e+18,1.4955909628609636e+20,1032192.0,2e+17,2.151993987614203e+17,325,325
57.0,1.4656390519044273,1.8817180171670298e+18,102235.91766301003,7.137252628823523e+18,1.4955909628609633e+20,1050624.0,2e+17,2.1804740477380608e+17,325,325
58.0,1.46558266138538,1.8817180171670298e+18,104029.53025358915,7.137252628823493e+18,1.495590962860963e+20,1069056.0,2e+17,2.2086693072606803e+17,325,325
59.0,1.4655268347715236,1.8817180171670298e+18,105823.14284416828,7.137252628823462e+18,1.4955909628609626e+20,1087488.0,2e+17,2.2365826141880736e+17,325,325
60.0,1.4654715664238056,1.8817180171670298e+18,107616.7554347474,7.137252628823431e+18,1.4955909628609623e+20,1105920.0,2e+17,2.264216788046193e+17,325,325
61.0,1.4654168507595648,1.8817180171670298e+18,109410.36802532653,7.1372526288234e+18,1.495590962860962e+20,1124352.0,2e+17,2.291574620165731e+17,325,325
62.0,1.465362682251966,1.8817180171670298e+18,111203.98061590566,7.13725262882337e+18,1.4955909628609616e+20,1142784.0,2e+17,2.3186588739640736e+17,325,325
63.0,1.4653090554294437,1.8817180171670298e+18,112997.59320648479,7.137252628823339e+18,1.4955909628609613e+20,1161216.0,2e+17,2.345472285224433e+17,325,325
64.0,1.4652559648751464,1.8817180171670298e+18,114791.20579706391,7.137252628823308e+18,1.495590962860961e+20,1179648.0,2e+17,2.3720175623721885e+17,325,325
65.0,1.465203405226392,1.8817180171670298e+18,116584.81838764304,7.137252628823278e+18,1.4955909628609606e+20,1198080.0,2e+17,2.3982973867484666e+17,325,325
66.0,1.4651513711741253,1.8817180171670298e+18,118378.43097822217,7.137252628823247e+18,1.4955909628609603e+20,1216512.0,2e+17,2.4243144128809818e+17,325,325
67.0,1.465099857462381,1.8817180171670298e+18,120172.0435688013,7.137252628823216e+18,1.49559096286096e+20,1234944.0,2e+17,2.4500712687521718e+17,325,325
68.0,1.4650488588877544,1.8817180171670298e+18,121965.65615938042,7.137252628823185e+18,1.4955909628609597e+20,1253376.0,2e+17,2.4755705560646502e+17,325,325
69.0,1.4649983702988738,1.8817180171670298e+18,123759.26874995955,7.137252628823155e+18,1.4955909628609593e+20,1271808.0,2e+17,2.500814850504004e+17,325,325
70.0,1.464948386595882,1.8817180171670298e+18,125552.88134053868,7.137252628823124e+18,1.495590962860959e+20,1290240.0,2e+17,2.525806701998964e+17,325,325
71.0,1.46489890272992,1.8817180171670298e+18,127346.4939311178,7.137252628823093e+18,1.4955909628609587e+20,1308672.0,2e+17,2.550548634978974e+17,325,325
72.0,1.4648499137026176,1.8817180171670298e+18,129140.10652169693,7.137252628823063e+18,1.4955909628609584e+20,1327104.0,2e+17,2.5750431486291843e+17,325,325
73.0,1.4648014145655888,1.8817180171670298e+18,130933.71911227606,7.137252628823032e+18,1.495590962860958e+20,1345536.0,2e+17,2.5992927171428925e+17,325,325
74.0,1.4647534004199299,1.8817180171670298e+18,132727.33170285518,7.137252628823001e+18,1.4955909628609577e+20,1363968.0,2e+17,2.6232997899714637e+17,325,325
75.0,1.4647058664157273,1.8817180171670298e+18,134520.9442934343,7.13725262882297e+18,1.4955909628609574e+20,1382400.0,2e+17,2.647066792071749e+17,325,325
76.0,1.464658807751567,1.8817180171670298e+18,136314.5568840134,7.13725262882294e+18,1.495590962860957e+20,1400832.0,2e+17,2.6705961241510317e+17,325,325
77.0,1.464612219674048,1.8817180171670298e+18,138108.16947459252,7.137252628822909e+18,1.4955909628609567e+20,1419264.0,2e+17,2.6938901629095213e+17,325,325
78.0,1.4645660974773045,1.8817180171670298e+18,139901.78206517163,7.137252628822878e+18,1.4955909628609564e+20,1437696.0,2e+17,2.716951261280426e+17,325,325
79.0,1.4645204365025284,1.8817180171670298e+18,141695.39465575074,7.137252628822847e+18,1.495590962860956e+20,1456128.0,2e+17,2.7397817486676218e+17,325,325
80.0,1.4644752321374999,1.8817180171670298e+18,143489.00724632986,7.137252628822817e+18,1.4955909628609557e+20,1474560.0,2e+17,2.7623839311809456e+17,325,325
81.0,1.4644304798161218,1.8817180171670298e+18,145282.61983690897,7.137252628822786e+18,1.4955909628609554e+20,1492992.0,2e+17,2.784760091869136e+17,325,325
82.0,1.4643861750179574,1.8817180171670298e+18,147076.23242748808,7.137252628822755e+18,1.495590962860955e+20,1511424.0,2e+17,2.8069124909504448e+17,325,325
83.0,1.4643423132677746,1.8817180171670298e+18,148869.8450180672,7.137252628822725e+18,1.4955909628609547e+20,1529856.0,2e+17,2.8288433660409405e+17,325,325
84.0,1.4642988901350935,1.8817180171670298e+18,150663.4576086463,7.137252628822694e+18,1.4955909628609544e+20,1548288.0,2e+17,2.8505549323805312e+17,325,325
85.0,1.464255901233739,1.8817180171670298e+18,152457.07019922542,7.137252628822663e+18,1.495590962860954e+20,1566720.0,2e+17,2.8720493830567258e+17,325,325
86.0,1.4642133422213988,1.8817180171670298e+18,154250.68278980453,7.137252628822632e+18,1.4955909628609538e+20,1585152.0,2e+17,2.893328889226159e+17,325,325
87.0,1.4641712087991814,1.8817180171670298e+18,156044.29538038364,7.137252628822602e+18,1.4955909628609534e+20,1603584.0,2e+17,2.914395600333897e+17,325,325
88.0,1.4641294967111862,1.8817180171670298e+18,157837.90797096275,7.137252628822571e+18,1.495590962860953e+20,1622016.0,2e+17,2.935251644330558e+17,325,325
89.0,1.4640882017440708,1.8817180171670298e+18,159631.52056154187,7.13725262882254e+18,1.4955909628609528e+20,1640448.0,2e+17,2.9558991278872525e+17,325,325
90.0,1.4640473197266268,1.8817180171670298e+18,161425.13315212098,7.13725262882251e+18,1.4955909628609525e+20,1658880.0,2e+17,2.97634013660838e+17,325,325
91.0,1.4640068465293572,1.8817180171670298e+18,163218.7457427001,7.137252628822479e+18,1.495590962860952e+20,1677312.0,2e+17,2.996576735242296e+17,325,325
92.0,1.4639667780640604,1.8817180171670298e+18,165012.3583332792,7.137252628822448e+18,1.4955909628609518e+20,1695744.0,2e+17,3.016610967889873e+17,325,325
93.0,1.4639271102834164,1.8817180171670298e+18,166805.97092385832,7.137252628822417e+18,1.4955909628609515e+20,1714176.0,2e+17,3.036444858210975e+17,325,325
94.0,1.4638878391805787,1.8817180171670298e+18,168599.58351443743,7.137252628822387e+18,1.495590962860951e+20,1732608.0,2e+17,3.056080409628865e+17,325,325
95.0,1.4638489607887697,1.8817180171670298e+18,170393.19610501654,7.137252628822356e+18,1.4955909628609508e+20,1751040.0,2e+17,3.0755196055325766e+17,325,325
96.0,1.4638104711808786,1.8817180171670298e+18,172186.80869559565,7.137252628822325e+18,1.4955909628609505e+20,1769472.0,2e+17,3.0947644094772506e+17,325,325
97.0,1.463772366469066,1.8817180171670298e+18,173980.42128617477,7.137252628822295e+18,1.49559096286095e+20,1787904.0,2e+17,3.113816765382478e+17,325,325
98.0,1.4637346428043718,1.8817180171670298e+18,175774.03387675388,7.137252628822264e+18,1.4955909628609498e+20,1806336.0,2e+17,3.1326785977286534e+17,325,325
99.0,1.4636972963763248,1.8817180171670298e+18,177567.646467333,7.137252628822233e+18,1.4955909628609495e+20,1824768.0,2e+17,3.151351811751367e+17,325,325
100.0,1.4599999999998259,1.8817180171670298e+18,179361.2590579121,7.137252628822202e+18,1.4955909628609492e+20,1843200.0,2e+17,5e+17,325,325
101.0,1.4599999999998237,1.8817180171670298e+18,181154.87164849121,7.137252628822172e+18,1.495590962860949e+20,1861632.0,2e+17,5e+17,325,325
102.0,1.4599999999998219,1.8817180171670298e+18,182948.48423907033,7.137252628822141e+18,1.4955909628609485e+20,1880064.0,2e+17,5e+17,325,325
103.0,1.45999999999982,1.8817180171670298e+18,184742.09682964944,7.13725262882211e+18,1.4955909628609482e+20,1898496.0,2e+17,5e+17,325,325
104.0,1.4599999999998183,1.8817180171670298e+18,186535.70942022855,7.13725262882208e+18,1.495590962860948e+20,1916928.0,2e+17,5e+17,325,325
105.0,1.4599999999998166,1.8817180171670298e+18,188329.32201080766,7.137252628822049e+18,1.4955909628609475e+20,1935360.0,2e+17,5e+17,325,325
106.0,1.4599999999998148,1.8817180171670298e+18,190122.93460138678,7.137252628822018e+18,1.4955909628609472e+20,1953792.0,2e+17,5e+17,325,325
107.0,1.459999999999813,1.8817180171670298e+18,191916.5471919659,7.137252628821987e+18,1.495590962860947e+20,1972224.0,2e+17,5e+17,325,325
108.0,1.4599999999998112,1.8817180171670298e+18,193710.159782545,7.137252628821957e+18,1.4955909628609466e+20,1990656.0,2e+17,5e+17,325,325
109.0,1.4599999999998095,1.8817180171670298e+18,195503.7723731241,7.137252628821926e+18,1.4955909628609462e+20,2009088.0,2e+17,5e+17,325,325
110.0,1.4599999999998075,1.8817180171670298e+18,197297.38496370323,7.137252628821895e+18,1.495590962860946e+20,2027520.0,2e+17,5e+17,325,325
111.0,1.4599999999998057,1.8817180171670298e+18,199090.99755428234,7.137252628821864e+18,1.4955909628609456e+20,2045952.0,2e+17,5e+17,325,325
112.0,1.4599999999998041,1.8817180171670298e+18,200884.61014486145,7.137252628821834e+18,1.4955909628609452e+20,2064384.0,2e+17,5e+17,325,325
113.0,1.4599999999998023,1.8817180171670298e+18,202678.22273544056,7.137252628821803e+18,1.495590962860945e+20,2082816.0,2e+17,5e+17,325,325
